Section,Multiselect,Category,Label,Tag
Plants: Flowers,TRUE,Species of flower,Snowdrop,Snowdrop
Plants: Flowers,TRUE,Species of flower,Spathiphyllum,Spathiphyllum
Plants: Flowers,TRUE,Species of flower,Spider lily,Spider lily
Plants: Flowers,TRUE,Species of flower,Strawberry blossoms,Strawberry blossoms
Plants: Flowers,TRUE,Species of flower,Sunflower,Sunflower
Plants: Flowers,TRUE,Species of flower,Thistle,Thistle
Plants: Flowers,TRUE,Species of flower,Trumpet creeper,Trumpet creeper
Plants: Flowers,TRUE,Species of flower,Tulip,Tulip
Plants: Flowers,TRUE,Species of flower,Orange tulip,Orange tulip
Plants: Flowers,TRUE,Species of flower,Pink tulip,Pink tulip
Plants: Flowers,TRUE,Species of flower,Purple tulip,Purple tulip
Plants: Flowers,TRUE,Species of flower,Red tulip,Red tulip
Plants: Flowers,TRUE,Species of flower,White tulip,White tulip
Plants: Flowers,TRUE,Species of flower,Yellow tulip,Yellow tulip
Plants: Flowers,TRUE,Species of flower,Water lily flower,Water lily flower
Plants: Flowers,TRUE,Species of flower,Wax flower,Wax flower
Plants: Flowers,TRUE,Species of flower,Wisteria,Wisteria
Plants: Flowers,TRUE,Species of flower,Wolfsbane,Wolfsbane
Plants: Flowers,TRUE,Species of flower,Violet,Violet
Plants: Flowers,TRUE,Species of flower,Zinnia,Zinnia
Plants: Flowers,TRUE,Fictional flowers,Black lotus,Black lotus
Plants: Flowers,TRUE,Fictional flowers,Fire flower,Fire flower
Plants: Flowers,TRUE,Fictional flowers,Glaze lily,Glaze lily
Plants: Flowers,TRUE,Fictional flowers,Gracidea,Gracidea
Plants: Flowers,TRUE,Fictional flowers,Ice flower,Ice flower
Plants: Flowers,TRUE,Fictional flowers,Lunar tear,Lunar tear
Plants: Flowers,TRUE,Fictional flowers,Qingxin flower,Qingxin flower
Plants: Flowers,TRUE,Fictional flowers,Silent princess,Silent princess
Plants: Flowers,TRUE,Fictional flowers,Silk flower,Silk flower
Plants: Flowers,TRUE,Fictional flowers,Sweet flower,Sweet flower
Plants: Flowers,TRUE,Flower Misc,bouquet,bouquet
Plants: Flowers,TRUE,Flower Misc,boutonniere,boutonniere
Plants: Flowers,TRUE,Flower Misc,corsage,corsage
Plants: Flowers,TRUE,Flower Misc,coughing flowers,coughing flowers
Plants: Flowers,TRUE,Flower Misc,field,field
Plants: Flowers,TRUE,Flower Misc,flower field,flower field
Plants: Flowers,TRUE,Flower Misc,meadow,meadow
Plants: Flowers,TRUE,Flower Misc,flower (symbol),flower (symbol)
Plants: Flowers,TRUE,Flower Misc,flower bed,flower bed
Plants: Flowers,TRUE,Flower Misc,flower bracelet,flower bracelet
Plants: Flowers,TRUE,Flower Misc,flower in mouth,flower in mouth
Plants: Flowers,TRUE,Flower Misc,flower necklace,flower necklace
Plants: Flowers,TRUE,Flower Misc,flower on head,flower on head
Plants: Flowers,TRUE,Flower Misc,flower on liquid,flower on liquid
Plants: Flowers,TRUE,Flower Misc,flower trim,flower trim
Plants: Flowers,TRUE,Flower Misc,floral print,floral print
Plants: Flowers,TRUE,Flower Misc,hair flower,hair flower
Plants: Flowers,TRUE,Flower Misc,hanafuda,hanafuda
Plants: Flowers,TRUE,Flower Misc,hat flower,hat flower
Plants: Flowers,TRUE,Flower Misc,holding flower,holding flower
Plants: Flowers,TRUE,Flower Misc,garden,garden
Plants: Flowers,TRUE,Flower Misc,gardening,gardening
Plants: Flowers,TRUE,Flower Misc,lei,lei
Plants: Flowers,TRUE,Flower Misc,on flower,on flower
Plants: Flowers,TRUE,Flower Misc,outdoors,outdoors
Plants: Flowers,TRUE,Flower Misc,petals,petals
Plants: Flowers,TRUE,Flower Misc,rose petals,rose petals
Plants: Flowers,TRUE,Flower Misc,petals on liquid,petals on liquid
Plants: Flowers,TRUE,Flower Misc,smelling flower,smelling flower
Plants: Flowers,TRUE,Flower Misc,wreath,wreath
Plants: Flowers,TRUE,Flower Misc,head wreath,head wreath
